,Unnamed: 0,Topics,Sentences,Scores,pos,neg,compound,type,Sentiments_GloVe
840,840,1, Her doctoral dissertation on international water law was published in the for ative Public Law and International Law Series and received the Prize in xiii Abbreviations and Acronyms AJIL ASEAN BFSP BVerfGE CFA CIA CPA CTS EAC FAO GAOR ICC ICJ ILA ILC ILM ILR IPCC ITLOS IUCN LNTS MENA NBI OECD OJ L PCIJ PJTC American Journal of International Law Association of Southeast Asian Nations British and Foreign State Papers Entscheidungen des Bundesverfassungsgerichts of the German Federal Constitutional Agreement on the Nile River Basin Cooperative Framework Central Intelligence Agency Comprehensive Peace Agreement between the Government of the the Sudan and the Sudan Liberation Republic of Liberation Army Consolidated Treaty Series East African Community Food and Agriculture Organization of the United Nations General Assembly Ofcial Records International Criminal Court International Court of Justice International Law Association International Law Commission International Legal Materials International Law Reports Intergovernmental Panel on Climate Change International Tribunal for the Law of the Sea International Union for Conservation of Nature League of Nations Treaty Series Middle East and North Africa Nile Basin Initiative Organisation for Economic and Development Ofcial Journal of the European Legislation Permanent Court of International Justice Permanent Joint Technical Commission xv xvi RECIEL RGZ UN UN,"{'neg': 0.015, 'neu': 0.853, 'pos': 0.131, 'compound': 0.975}",0.131,0.015,0.975,POS,negative
841,841,1, UNECE UN GA UNDP UNEP UNESCO UNLS UNTS YBILC Abbreviations and Acronyms Review of Comparative and International Environmental Law Entscheidungen des Reichsgerichts in Zivilsachen of the German Imperial Court of Justice in civil Reports of International Arbitral Awards Sudan Liberation Army RIAA SPLA TECCONILE Technical Cooperation Committee for the Promotion of the Development and Environmental Protection of the Nile United Nations United Nations Document United Nations Economic Commission for Europe United Nations General Assembly United Nations Development Programme United Nations Environment Programme United Nations Scientic and Cultural Organization United Nations Legislative Series United Nations Treaty Series Yearbook of the International Law Commission Chapter Introduction Water Scarcity and Global Water Resources Around billion that is almost one in six are living in areas affected by water where there is insufcient fresh water to satisfy Looking the United Nations World Water Development Report warns of a sharp increase in water generated by demands for freshwater proigate and growing If current levels of population growth are an estimated billion more than of the global live under conditions by the year with the Middle North South and China forecast to be particularly In the face of increasing scarcity of the protection and sustainable agement of freshwater resources is becoming one of the greatest challenges confronting the international community in the Of all the is salt water and only is fresh,"{'neg': 0.018, 'neu': 0.775, 'pos': 0.208, 'compound': 0.993}",0.208,0.018,0.993,POS,positive
842,842,1, Some of this fresh water is frozen in glaciers and the ice is and only measure for the water availability of a given country is the amount of renewable freshwater which consist of precipitation and water measured per capita per,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.3869}",0.065,0.0,0.3869,POS,positive
843,843,1, When this per capita gure is between and cubic it indicates and if the per capita gure drops below cubic the population faces,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
844,844,1, On the different dimensions of water see and FAO,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
845,845,1, and as did,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
846,846,1, see also,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
847,847,1, Brown Weiss McCaffrey Boisson de Chazournes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
848,848,1, GmbH part of Springer Nature Nile Water Introduction is surface and other fresh including lake and river demand for these freshwater resources is growing as a consequence of population in production and and increases The largest user of freshwater resources is the agricultural,"{'neg': 0.034, 'neu': 0.876, 'pos': 0.09, 'compound': 0.3612}",0.09,0.034,0.3612,POS,positive
849,849,1, of water is abstracted for for industrial and for private Other water uses such as energy and recreation have relatively low levels of net water the picture is more complex at the country and local Many countries experiencing water stress are especially reliant on irrigated agriculture to provide livelihoods and employment for their and that sector is especially vulnerable to the impacts of water the global water crisis is one of more than of the actual availability of the while growing demand is a major cause of increasing water the situation is frequently made signicantly worse by the inefcient utilization of available water,"{'neg': 0.137, 'neu': 0.798, 'pos': 0.065, 'compound': -0.8519}",0.065,0.137,-0.8519,NEG,negative
850,850,1, This inefciency is often bated by inadequate legal and institutional frameworks for water an area that faces additional challenges when it comes to transboundary,"{'neg': 0.102, 'neu': 0.792, 'pos': 0.106, 'compound': -0.2263}",0.106,0.102,-0.2263,NEG,positive
851,851,1, Transboundary basins encompass over of all freshwater cover almost half of the land and approximately of the global population lives in these transboundary Against this backdrop of increasing water it is thus becoming ever more important to establish effective rules for the sustainable utilization and protection of international,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.6361}",0.101,0.0,0.6361,POS,positive
852,852,1, ensuring good neighborly relations between states that share freshwater resources presents one of the most signicant challenges for international law in the present the Agenda for Sustainable Development stresses the importance of transboundary cooperation in the ment of water resources to ensure broad access to water and,"{'neg': 0.053, 'neu': 0.703, 'pos': 0.244, 'compound': 0.835}",0.244,0.053,0.835,POS,positive
853,853,1, by the stated target is implement integrated water resources management at Aquastat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
854,854,1, This other fresh water further includes ice and soil swamps and atmospheric and biological,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.15,0.0,0.3182,POS,positive
855,855,1, For comprehensive information on international freshwater see UNEP,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.222,0.0,0.25,POS,positive
856,856,1, Aquastat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
857,857,1, uses of water are therefore not included in the calculation of water FAO,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
858,858,1, energy production is one of the most important economic uses of water resources and some of global energy production is based on see Boisson de Chazournes,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6478}",0.215,0.0,0.6478,POS,positive
859,859,1, Responses from Within International Water Law all including through transboundary cooperation as And a efcient prerequisite and sustainable management of transboundary watercourses is a sound legal and institutional framework for eration between the riparian states of a given,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.128}",0.042,0.0,0.128,POS,positive
860,860,1, achieving this for Responses from Within International Water Law Recent developments in international water law reect the growing need for rules governing cooperation in the management and use of transboundary bodies of fresh,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4588}",0.114,0.0,0.4588,POS,positive
861,861,1, At the international the Convention on the Law of the Uses of International Watercourses Watercourses entered into force on August as the rst global convention for the protection of international It was adopted by the United Nations General bly in after more than years of groundwork by the United Nations tional Law Commission The UN Watercourses Convention codies several customary principles which already existed in international water such as the principle of equitable and reasonable the and the obligation to notify planned,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.6808}",0.065,0.0,0.6808,POS,positive
862,862,1, The entry into force strengthens the customary norms of international water law and reects the belief that the management of shared freshwater resources requires the cooperation of all riparian Supplementing the UN Watercourses the General Assembly of the United Nations adopted a resolution in taking note of the Draft Articles on the Law of Transboundary Aquifers which had been compiled by the The draft articles are intended to complement the Watercourses Convention by making ommendations for designing treaties on transboundary groundwater the draft articles have not yet been given a legally binding status of the current our the Agenda for Sustainable Resolution adopted by the General Assembly on September UN,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.8225}",0.085,0.0,0.8225,POS,positive
863,863,1, Goal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
864,864,1, May ILM ratication see,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
865,865,1, June,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
866,866,1, Pursuant to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
867,867,1, of the UN Watercourses ratications were required for the entry into force of the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
868,868,1, Draft Articles on the Law of the Uses of International Watercourses and commentaries thereto adopted by the Drafting Committee on second YBILC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
869,869,1, Wolfrum and Kirschner,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
870,870,1, December,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
871,871,1, UN December,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
872,872,1, See also UN Sixth Committee The law of transboundary aquifers item June,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
873,873,1, Introduction The UN Watercourses the Draft Articles on the Law of Transboundary and the customary rules of international water together provide a general background framework for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
874,874,1, these provisions do not go so far as to cover issues such as settling water allocation between riparian states for purposes of consumption in individual,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
875,875,1, The framework they provide must therefore be specied and complemented by treaties and institutional mechanisms for particular watercourses in order to meet the requirements of the prevailing conditions in each specic river While international norms may serve as a basis upon which to construct a regime for a given ultimately the onus is on the parties involved to reach a solution appropriate for the local,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.6249}",0.095,0.0,0.6249,POS,positive
876,876,1, Across the riparian states have already signed a large number of course agreements with each more than half of the transboundary water basins are still not covered by a framework between their riparian states that regulates cooperation in water In the Middle despite the limited nature of the freshwater none of the important transboundary namely the the the Tigris or the is covered by a,"{'neg': 0.025, 'neu': 0.897, 'pos': 0.078, 'compound': 0.3557}",0.078,0.025,0.3557,POS,positive
877,877,1, Water Scarcity in the Nile Basin One important area affected by water scarcity is the Nile As the longest river in the the Nile ows through riparian states from its most distant in Burundi and until it reaches the Mediterranean Its catchment area encompasses roughly of the African The Nile Basin is experiencing pressure from limited water availability and high levels of population also Boisson de Chazournes,"{'neg': 0.081, 'neu': 0.877, 'pos': 0.042, 'compound': -0.4019}",0.042,0.081,-0.4019,NEG,positive
878,878,1, Bulto,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
879,879,1, For an understanding of the UN Watercourses Convention in this see for example among Egyptian commentators and among Sudanese commentators h,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
880,880,1, FAO Index of International Water Resources Acts and Cases contains over water agreements between,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.139,0.0,0.2732,POS,positive
881,881,1, See FAO,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
882,882,2,the book provides a comprehensive legal assessment of the treaty law governing the utilization and management of the against the backdrop of the current international legal framework for designing,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.167,0.0,0.4588,POS,positive
883,883,2, Using the example of the it illustrates how international water and most notably the United Nations Watercourses can signicantly impact and guide the negotiation and development of a treaty regime for the use and management of a given transboundary,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4703}",0.078,0.0,0.4703,POS,positive
884,884,2, This book builds upon previous research I conducted on the subject published in German under the title Wasserrechte am Nil Der Einuss des internationalen Wasserrechts auf die Entwicklung eines Vertragsregimes zur Nutzungsverteilung und gemeinsamen Wasserwirtschaft am Beispiel des Nils Water Rights The impact of international water law on the development of a treaty regime for ing water use and joint water management using the example of the for the for Comparative Public Law and International Law Series in,"{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.5994}",0.0,0.049,-0.5994,NEG,positive
885,885,2, References Part I International Water Law Development of International Water Law Beginnings and Development Theoretical Bases,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
886,886,2, Conclusion References Customary Principles of International Water Law,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
887,887,2, Convention on the Law of the Uses of International Watercourses of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
888,888,2, Draft Articles on the Law of Transboundary Aquifers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
889,889,2, Treaty Provisions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
890,890,2, About the Author Philine Wehling is a Legal Ofcer at the International Institute for the Unication of Private Law in,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.128}",0.077,0.0,0.128,POS,positive
891,891,2, Wehling received her doctoral degree in law from the University of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
892,892,2, Her doctoral dissertation on international water law was published in the for ative Public Law and International Law Series and received the Prize in xiii Abbreviations and Acronyms AJIL ASEAN BFSP BVerfGE CFA CIA CPA CTS EAC FAO GAOR ICC ICJ ILA ILC ILM ILR IPCC ITLOS IUCN LNTS MENA NBI OECD OJ L PCIJ PJTC American Journal of International Law Association of Southeast Asian Nations British and Foreign State Papers Entscheidungen des Bundesverfassungsgerichts of the German Federal Constitutional Agreement on the Nile River Basin Cooperative Framework Central Intelligence Agency Comprehensive Peace Agreement between the Government of the the Sudan and the Sudan Liberation Republic of Liberation Army Consolidated Treaty Series East African Community Food and Agriculture Organization of the United Nations General Assembly Ofcial Records International Criminal Court International Court of Justice International Law Association International Law Commission International Legal Materials International Law Reports Intergovernmental Panel on Climate Change International Tribunal for the Law of the Sea International Union for Conservation of Nature League of Nations Treaty Series Middle East and North Africa Nile Basin Initiative Organisation for Economic and Development Ofcial Journal of the European Legislation Permanent Court of International Justice Permanent Joint Technical Commission xv xvi RECIEL RGZ UN UN,"{'neg': 0.015, 'neu': 0.853, 'pos': 0.131, 'compound': 0.975}",0.131,0.015,0.975,POS,negative
893,893,2, Responses from Within International Water Law all including through transboundary cooperation as And a efcient prerequisite and sustainable management of transboundary watercourses is a sound legal and institutional framework for eration between the riparian states of a given,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.128}",0.042,0.0,0.128,POS,positive
894,894,2, achieving this for Responses from Within International Water Law Recent developments in international water law reect the growing need for rules governing cooperation in the management and use of transboundary bodies of fresh,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4588}",0.114,0.0,0.4588,POS,positive
895,895,2, Introduction The Legal Regime for Utilization of the Waters The way the water utilization regime for the Nile has been constructed serves as a pertinent example for both the success and failure of efforts to achieve the effective management of a shared no other treaty regime for a comparably large international watercourse stands in such stark contrast to the principles of international water law as that for the To there has never been a Nile treaty that includes all of the Nile riparian,"{'neg': 0.062, 'neu': 0.818, 'pos': 0.12, 'compound': 0.6369}",0.12,0.062,0.6369,POS,positive
